t_s,coverage,victims_found,cohesion,drones_in_fallback
17.4,0.1703,1,0.667,0
17.5,0.1703,1,0.667,0
17.6,0.1762,1,0.667,0
17.7,0.1762,1,0.667,0
17.8,0.1762,1,0.667,0
17.9,0.1762,1,0.667,0
18.0,0.1782,1,0.667,0
18.1,0.1782,1,0.667,0
18.2,0.1782,1,0.667,0
18.3,0.1782,1,0.667,0
18.4,0.1883,1,0.667,0
18.5,0.1883,1,0.667,0
18.6,0.1883,1,0.667,0
18.7,0.1883,1,0.667,0
18.8,0.1883,1,0.667,0
18.9,0.1883,1,0.667,0
19.0,0.1926,1,0.667,0
19.1,0.1926,1,0.667,0
19.2,0.1942,1,0.667,0
19.3,0.1942,1,0.667,0
19.4,0.1942,1,0.667,0
19.5,0.1942,1,0.667,0
19.6,0.1972,1,0.667,0
19.7,0.1972,1,0.667,0
19.8,0.2034,1,0.667,0
19.9,0.2034,1,0.667,0
20.0,0.2034,1,0.667,0
20.1,0.2034,1,0.667,0
20.2,0.2034,1,0.667,0
20.3,0.2034,1,0.667,0
20.4,0.207,1,0.667,0
20.5,0.207,1,0.667,0
20.6,0.2119,1,0.667,0
20.7,0.2119,1,0.667,0
20.8,0.2119,1,0.667,0
20.9,0.2119,1,0.667,0
21.0,0.2172,1,0.667,0
21.1,0.2172,1,0.667,0
21.2,0.2172,1,0.667,0
21.3,0.2172,1,0.667,0
21.4,0.2208,1,0.667,0
21.5,0.2208,1,0.667,0
21.6,0.2208,1,0.667,0
21.7,0.2208,1,0.667,0
21.8,0.2208,1,0.667,0
21.9,0.2208,1,0.667,0
22.0,0.2276,1,0.667,0
22.1,0.2276,1,0.667,0
22.2,0.2316,1,0.667,0
22.3,0.2316,1,0.667,0
22.4,0.2339,1,0.5,0
22.5,0.2339,1,0.5,0
22.6,0.2339,1,0.5,0
22.7,0.2339,1,0.5,0
22.8,0.2378,1,0.5,0
22.9,0.2378,1,0.5,0
23.0,0.2401,1,0.5,0
23.1,0.2401,1,0.5,0
23.2,0.2427,1,0.5,0
23.3,0.2427,1,0.5,0
23.4,0.2427,1,0.5,0
23.5,0.2427,1,0.5,0
23.6,0.247,1,0.5,0
23.7,0.247,1,0.5,0
23.8,0.2496,1,0.5,0
23.9,0.2496,1,0.5,0
24.0,0.2565,1,0.5,0
24.1,0.2565,1,0.5,0
24.2,0.2565,1,0.5,0
24.3,0.2565,1,0.5,0
24.4,0.2568,1,0.5,0
24.5,0.2568,1,0.5,0
24.6,0.2611,1,0.5,0
24.7,0.2611,1,0.5,0
24.8,0.2611,1,0.5,0
24.9,0.2611,1,0.5,0
25.0,0.265,1,0.5,0
25.1,0.265,1,0.5,0
25.2,0.265,1,0.5,0
25.3,0.265,1,0.5,0
25.4,0.2702,1,0.5,0
25.5,0.2702,1,0.5,0
25.6,0.2702,1,0.5,0
25.7,0.2702,1,0.5,0
25.8,0.2742,1,0.5,0
25.9,0.2742,1,0.5,0
26.0,0.2742,1,0.5,0
26.1,0.2742,1,0.5,0
26.2,0.2794,1,0.5,0
26.3,0.2794,1,0.5,0
26.4,0.2817,1,0.5,0
26.5,0.2817,1,0.5,0
26.6,0.2853,1,0.5,0
26.7,0.2853,1,0.5,0
26.8,0.2886,1,0.5,0
26.9,0.2886,1,0.5,0
27.0,0.2886,1,0.5,0
27.1,0.2886,1,0.5,0
27.2,0.2945,1,0.5,0
27.3,0.2945,1,0.5,0
27.4,0.2945,1,0.5,0
27.5,0.2945,1,0.5,0
27.6,0.2977,1,0.5,0
27.7,0.2977,1,0.5,0
27.8,0.2977,1,0.5,0
27.9,0.2977,1,0.5,0
28.0,0.304,1,0.5,0
28.1,0.304,1,0.5,0
28.2,0.304,1,0.5,0
28.3,0.304,1,0.5,0
28.4,0.3072,1,0.5,0
28.5,0.3072,1,0.5,0
28.6,0.3072,1,0.5,0
28.7,0.3072,1,0.5,0
28.8,0.3105,1,0.5,0
28.9,0.3105,1,0.5,0
29.0,0.3138,1,0.5,0
29.1,0.3138,1,0.5,0
29.2,0.3138,1,0.5,0
29.3,0.3138,1,0.5,0
29.4,0.3171,1,0.5,0
29.5,0.3171,1,0.5,0
29.6,0.3197,1,0.5,0
29.7,0.3197,1,0.5,0
29.8,0.323,1,0.5,0
29.9,0.323,1,0.5,0
30.0,0.3233,1,0.5,0
30.1,0.3233,1,0.5,0
30.2,0.3266,1,0.5,0
30.3,0.3266,1,0.5,0
30.4,0.3266,1,0.5,0
30.5,0.3266,1,0.5,0
30.6,0.3266,1,0.5,0
30.7,0.3266,1,0.5,0
30.8,0.3266,1,0.5,0
30.9,0.3266,1,0.5,0
31.0,0.3292,1,0.5,0
31.1,0.3292,1,0.5,0
31.2,0.3334,1,0.5,0
31.3,0.3334,1,0.5,0
31.4,0.3334,1,0.5,0
31.5,0.3334,1,0.5,0
31.6,0.3357,1,0.5,0
31.7,0.3357,1,0.5,0
31.8,0.3384,1,0.5,0
31.9,0.3384,1,0.5,0
32.0,0.342,1,0.5,0
32.1,0.342,1,0.5,0
32.2,0.3433,1,0.5,0
32.3,0.3433,1,0.5,0
32.4,0.3433,1,0.5,0
32.5,0.3433,1,0.5,0
32.6,0.3433,1,0.5,0
32.7,0.3433,1,0.5,0
32.8,0.3439,1,0.5,0
32.9,0.3439,1,0.5,0
33.0,0.3492,2,0.5,0
33.1,0.3492,2,0.5,0
33.2,0.3495,2,0.5,0
33.3,0.3495,2,0.5,0
33.4,0.3495,2,0.5,0
33.5,0.3495,2,0.5,0
33.6,0.3495,2,0.5,0
33.7,0.3495,2,0.5,0
33.8,0.3524,2,0.5,0
33.9,0.3524,2,0.5,0
34.0,0.3528,2,0.5,0
34.1,0.3528,2,0.5,0
34.2,0.3528,2,0.5,0
34.3,0.3528,2,0.5,0
34.4,0.3528,2,0.5,0
34.5,0.3528,2,0.5,0
34.6,0.3564,2,0.5,0
34.7,0.3564,2,0.5,0
34.8,0.3593,2,0.5,0
34.9,0.3593,2,0.5,0
35.0,0.3596,2,0.5,0
35.1,0.3596,2,0.5,0
35.2,0.3629,2,0.5,0
35.3,0.3629,2,0.5,0
35.4,0.3629,2,0.5,0
35.5,0.3629,2,0.5,0
35.6,0.3629,2,0.5,0
35.7,0.3629,2,0.5,0
35.8,0.3629,2,0.5,0
35.9,0.3629,2,0.5,0
36.0,0.3678,2,0.5,0
36.1,0.3678,2,0.5,0
36.2,0.3678,2,0.5,0
36.3,0.3678,2,0.5,0
36.4,0.3678,2,0.5,0
36.5,0.3678,2,0.5,0
36.6,0.3682,2,0.5,0
36.7,0.3682,2,0.5,0
36.8,0.3714,2,0.5,0
36.9,0.3714,2,0.5,0
37.0,0.3734,2,0.5,0
37.1,0.3734,2,0.5,0
37.2,0.377,2,0.5,0
37.3,0.377,2,0.5,0
37.4,0.377,2,0.5,0
37.5,0.377,2,0.5,0
37.6,0.377,2,0.5,0
37.7,0.377,2,0.5,0
37.8,0.3793,2,0.5,0
37.9,0.3793,2,0.5,0
38.0,0.3793,2,0.5,0
38.1,0.3793,2,0.5,0
38.2,0.3803,2,0.5,0
38.3,0.3803,2,0.5,0
38.4,0.3826,2,0.5,0
38.5,0.3826,2,0.5,0
38.6,0.3865,2,0.5,0
38.7,0.3865,2,0.5,0
38.8,0.3878,2,0.5,0
38.9,0.3878,2,0.5,0
39.0,0.3891,2,0.5,0
39.1,0.3891,2,0.5,0
39.2,0.3891,2,0.5,0
39.3,0.3891,2,0.5,0
39.4,0.3917,2,0.5,0
39.5,0.3917,2,0.5,0
39.6,0.3917,2,0.5,0
39.7,0.3917,2,0.5,0
39.8,0.3934,2,0.5,0
39.9,0.3934,2,0.5,0
40.0,0.3934,2,0.5,0
40.1,0.3934,2,0.5,0
40.2,0.3934,2,0.5,0
40.3,0.3934,2,0.5,0
40.4,0.3934,2,0.5,0
40.5,0.3934,2,0.5,0
40.6,0.3934,2,0.5,0
40.7,0.3934,2,0.5,0
40.8,0.3934,2,0.5,0
40.9,0.3934,2,0.5,0
41.0,0.3934,2,0.5,0
41.1,0.3934,2,0.5,0
41.2,0.3934,2,0.5,0
41.3,0.3934,2,0.5,0
41.4,0.3934,2,0.5,0
41.5,0.3934,2,0.5,0
41.6,0.3934,2,0.5,0
41.7,0.396,2,0.5,0
41.8,0.3983,2,0.5,0
41.9,0.3983,2,0.5,0
42.0,0.3983,2,0.5,0
42.1,0.3983,2,0.5,0
42.2,0.3983,2,0.5,0
42.3,0.3986,2,0.5,0
42.4,0.4022,2,0.5,0
42.5,0.4039,2,0.5,0
42.6,0.4039,2,0.5,0
42.7,0.4039,2,0.5,0
42.8,0.4048,2,0.5,0
42.9,0.4048,2,0.5,0
43.0,0.4048,2,0.5,0
43.1,0.4088,2,0.5,0
43.2,0.4088,2,0.5,0
43.3,0.4088,2,0.5,0
43.4,0.4088,2,0.5,0
43.5,0.4088,2,0.5,0
43.6,0.4088,2,0.5,0
43.7,0.4088,2,0.5,0
43.8,0.4101,2,0.5,0
43.9,0.4101,2,0.5,0
44.0,0.4101,2,0.5,0
44.1,0.4101,2,0.5,0
44.2,0.4101,2,0.5,0
44.3,0.4101,2,0.5,0
44.4,0.4114,2,0.5,0
44.5,0.415,2,0.5,0
44.6,0.415,2,0.5,0
44.7,0.415,2,0.5,0
44.8,0.415,2,0.5,0
44.9,0.415,2,0.5,0
45.0,0.415,2,0.5,0
45.1,0.415,2,0.5,0
45.2,0.415,2,0.5,0
45.3,0.4166,2,0.5,0
45.4,0.4166,2,0.5,0
45.5,0.4186,2,0.5,0
45.6,0.4186,2,0.5,0
45.7,0.4186,2,0.5,0
45.8,0.4369,2,0.5,0
45.9,0.4369,2,0.5,0
46.0,0.4369,2,0.5,0
46.1,0.4369,2,0.5,0
46.2,0.4369,2,0.5,0
46.3,0.4369,2,0.5,0
46.4,0.4369,2,0.5,0
46.5,0.4369,2,0.5,0
46.6,0.4369,2,0.5,0
46.7,0.4369,2,0.5,0
46.8,0.4369,2,0.5,0
46.9,0.4369,2,0.5,0
47.0,0.4369,2,0.5,0
47.1,0.4369,2,0.5,0
47.2,0.4376,2,0.5,0
47.3,0.4376,2,0.5,0
47.4,0.4376,2,0.5,0
47.5,0.4376,2,0.5,0
47.6,0.4392,2,0.5,0
47.7,0.4422,2,0.5,0
47.8,0.4422,2,0.5,0
47.9,0.4422,2,0.5,0
48.0,0.4422,2,0.5,0
48.1,0.4425,2,0.5,0
48.2,0.4438,2,0.5,0
48.3,0.4438,2,0.5,0
48.4,0.4438,2,0.5,0
48.5,0.4438,2,0.5,0
48.6,0.4438,2,0.5,0
48.7,0.4438,2,0.5,0
48.8,0.4438,2,0.5,0
48.9,0.4438,2,0.5,0
49.0,0.4438,2,0.5,0
49.1,0.4438,2,0.5,0
49.2,0.4438,2,0.5,0
49.3,0.4438,2,0.5,0
49.4,0.4438,2,0.5,0
49.5,0.4455,2,0.5,0
49.6,0.4455,2,0.5,0
49.7,0.4455,2,0.5,0
49.8,0.4455,2,0.5,0
49.9,0.4474,2,0.5,0
50.0,0.4474,2,0.5,0
50.1,0.4474,2,0.5,0
50.2,0.4474,2,0.5,0
50.3,0.4474,2,0.5,0
50.4,0.4474,2,0.5,0
50.5,0.4474,2,0.5,0
50.6,0.4494,2,0.5,0
50.7,0.4494,2,0.5,0
50.8,0.4494,2,0.5,0
50.9,0.4494,2,0.5,0
51.0,0.4494,2,0.5,0
51.1,0.4494,2,0.5,0
51.2,0.4507,2,0.5,0
51.3,0.4507,2,0.5,0
51.4,0.4507,2,0.5,0
51.5,0.4507,2,0.5,0
51.6,0.4507,2,0.5,0
51.7,0.4507,2,0.5,0
51.8,0.4507,2,0.5,0
51.9,0.4527,2,0.5,0
52.0,0.4527,2,0.5,0
52.1,0.4527,2,0.5,0
52.2,0.4527,2,0.5,0
52.3,0.453,2,0.5,0
52.4,0.453,2,0.5,0
52.5,0.453,2,0.5,0
52.6,0.453,2,0.5,0
52.7,0.453,2,0.5,0
52.8,0.453,2,0.5,0
52.9,0.453,2,0.5,0
53.0,0.453,2,0.5,0
53.1,0.453,2,0.5,0
53.2,0.453,2,0.5,0
53.3,0.453,2,0.5,0
53.4,0.453,2,0.5,0
53.5,0.4537,2,0.5,0
53.6,0.4537,2,0.5,0
53.7,0.4537,2,0.5,0
53.8,0.4537,2,0.5,0
53.9,0.455,2,0.5,0
54.0,0.455,2,0.5,0
54.1,0.455,2,0.5,0
54.2,0.455,2,0.5,0
54.3,0.455,2,0.5,0
54.4,0.455,2,0.5,0
54.5,0.455,2,0.5,0
54.6,0.455,2,0.5,0
54.7,0.455,2,0.5,0
54.8,0.455,2,0.5,0
54.9,0.4569,2,0.5,0
55.0,0.4569,2,0.5,0
55.1,0.4569,2,0.5,0
55.2,0.4569,2,0.5,0
55.3,0.4569,2,0.5,0
55.4,0.4569,2,0.5,0
55.5,0.4569,2,0.5,0
55.6,0.4569,2,0.5,0
55.7,0.4592,2,0.5,0
55.8,0.4592,2,0.5,0
55.9,0.4592,2,0.5,0
56.0,0.4592,2,0.5,0
56.1,0.4592,2,0.5,0
56.2,0.4592,2,0.5,0
56.3,0.4592,2,0.5,0
56.4,0.4595,2,0.5,0
56.5,0.4595,2,0.5,0
56.6,0.4618,2,0.5,0
56.7,0.4618,2,0.5,0
56.8,0.4618,2,0.333,0
56.9,0.4618,2,0.333,0
57.0,0.4618,2,0.333,0
57.1,0.4625,2,0.333,0
57.2,0.4625,2,0.333,0
57.3,0.4625,2,0.333,0
57.4,0.4632,2,0.333,0
57.5,0.4632,2,0.333,0
57.6,0.4632,2,0.333,0
57.7,0.4632,2,0.333,0
57.8,0.4654,2,0.333,0
57.9,0.4664,2,0.333,0
58.0,0.4664,2,0.333,0
58.1,0.4664,2,0.333,0
58.2,0.4664,2,0.333,0
58.3,0.469,2,0.333,0
58.4,0.469,2,0.333,0
58.5,0.469,2,0.333,0
58.6,0.469,2,0.333,0
58.7,0.469,2,0.333,0
58.8,0.4697,2,0.333,0
58.9,0.4697,2,0.333,0
59.0,0.4697,2,0.333,0
59.1,0.4697,2,0.333,0
59.2,0.4697,2,0.333,0
59.3,0.4697,2,0.333,0
59.4,0.473,2,0.333,0
59.5,0.473,2,0.333,0
59.6,0.473,2,0.333,0
59.7,0.473,2,0.333,0
59.8,0.474,2,0.333,0
59.9,0.474,2,0.333,0
60.0,0.474,2,0.333,0
60.1,0.4743,2,0.333,0
60.2,0.4746,2,0.333,0
60.3,0.4746,2,0.333,0
60.4,0.4746,2,0.333,0
60.5,0.4746,2,0.333,0
60.6,0.4746,2,0.333,0
60.7,0.4746,2,0.333,0
60.8,0.4779,2,0.333,0
60.9,0.4779,2,0.333,0
61.0,0.4779,2,0.333,0
61.1,0.4779,2,0.333,0
61.2,0.4779,2,0.333,0
61.3,0.4779,2,0.333,0
61.4,0.4779,2,0.333,0
61.5,0.4779,2,0.333,0
61.6,0.4779,2,0.333,0
61.7,0.4779,2,0.333,0
61.8,0.4792,2,0.333,0
61.9,0.4792,2,0.333,0
62.0,0.4828,2,0.333,0
62.1,0.4828,2,0.333,0
62.2,0.4828,2,0.333,0
62.3,0.4828,2,0.333,0
62.4,0.4828,2,0.333,0
62.5,0.4828,2,0.333,0
62.6,0.4828,2,0.333,0
62.7,0.4828,2,0.333,0
62.8,0.4828,2,0.333,0
62.9,0.4828,2,0.333,0
63.0,0.4831,2,0.333,0
63.1,0.4831,2,0.333,0
63.2,0.4871,3,0.333,0
63.3,0.4884,3,0.333,0
63.4,0.4903,3,0.333,0
63.5,0.4903,3,0.333,0
63.6,0.4903,3,0.333,0
63.7,0.4903,3,0.333,0
63.8,0.4903,3,0.333,0
63.9,0.4903,3,0.333,0
64.0,0.4926,3,0.333,0
64.1,0.4926,3,0.333,0
64.2,0.4926,3,0.333,0
64.3,0.4966,3,0.333,0
64.4,0.4966,3,0.333,0
64.5,0.4989,3,0.333,0
64.6,0.4989,3,0.333,0
64.7,0.4989,3,0.333,0
64.8,0.4989,3,0.333,0
64.9,0.4989,3,0.333,0
65.0,0.4989,3,0.333,0
65.1,0.4989,3,0.333,0
65.2,0.4989,3,0.333,0
65.3,0.4989,3,0.333,0
65.4,0.4989,3,0.333,0
65.5,0.4989,3,0.333,0
65.6,0.4989,3,0.333,0
65.7,0.4989,3,0.333,0
65.8,0.4989,3,0.333,0
65.9,0.5054,3,0.333,0
66.0,0.507,3,0.333,0
66.1,0.507,3,0.333,0
66.2,0.507,3,0.333,0
66.3,0.507,3,0.333,0
66.4,0.507,3,0.333,0
66.5,0.507,3,0.333,0
66.6,0.51,3,0.333,0
66.7,0.51,3,0.333,0
66.8,0.51,3,0.333,0
66.9,0.51,3,0.333,0
67.0,0.51,3,0.333,0
67.1,0.51,3,0.333,0
67.2,0.51,3,0.333,0
67.3,0.51,3,0.333,0
67.4,0.51,3,0.333,0
67.5,0.51,3,0.333,0
67.6,0.5159,3,0.333,0
67.7,0.5159,3,0.333,0
67.8,0.5159,3,0.333,0
67.9,0.5159,3,0.333,0
68.0,0.5159,3,0.333,0
68.1,0.5201,3,0.333,0
68.2,0.5201,3,0.333,0
68.3,0.5201,3,0.333,0
68.4,0.5201,3,0.333,0
68.5,0.5201,3,0.333,0
68.6,0.5201,3,0.333,0
68.7,0.5201,3,0.333,0
68.8,0.5201,3,0.333,0
68.9,0.5201,3,0.333,0
69.0,0.5201,3,0.333,0
69.1,0.5201,3,0.333,0
69.2,0.5201,3,0.333,0
69.3,0.5201,3,0.333,0
69.4,0.5201,3,0.333,0
69.5,0.5247,3,0.333,0
69.6,0.5247,3,0.333,0
69.7,0.5247,3,0.333,0
69.8,0.5247,3,0.333,0
69.9,0.5247,3,0.333,0
70.0,0.5247,3,0.333,0
70.1,0.5346,3,0.333,0
70.2,0.5346,3,0.333,0
70.3,0.5346,3,0.333,0
70.4,0.5346,3,0.333,0
70.5,0.5346,3,0.333,0
70.6,0.5346,3,0.333,0
70.7,0.5365,3,0.333,0
70.8,0.5365,3,0.333,0
70.9,0.5365,3,0.333,0
71.0,0.5395,3,0.333,0
71.1,0.5434,4,0.333,0
71.2,0.5434,4,0.333,0
71.3,0.5434,4,0.333,0
71.4,0.5434,4,0.333,0
71.5,0.546,4,0.333,0
71.6,0.546,4,0.333,0
71.7,0.546,4,0.333,0
71.8,0.546,4,0.333,0
71.9,0.5513,4,0.333,0
72.0,0.5552,4,0.333,0
72.1,0.5552,4,0.333,0
72.2,0.5552,4,0.333,0
72.3,0.5552,4,0.333,0
72.4,0.5552,4,0.333,0
72.5,0.5552,4,0.333,0
72.6,0.5565,4,0.333,0
72.7,0.5565,4,0.333,0
72.8,0.5565,4,0.333,0
72.9,0.5565,4,0.333,0
73.0,0.5565,4,0.333,0
73.1,0.5565,4,0.333,0
73.2,0.5591,4,0.333,0
73.3,0.5591,4,0.333,0
73.4,0.5631,4,0.333,0
73.5,0.5631,4,0.333,0
73.6,0.5631,4,0.333,0
73.7,0.5631,4,0.333,0
73.8,0.5631,4,0.333,0
73.9,0.5631,4,0.333,0
74.0,0.5631,4,0.333,0
74.1,0.5631,4,0.333,0
74.2,0.5631,4,0.333,0
74.3,0.5667,4,0.333,0
74.4,0.5667,4,0.333,0
74.5,0.5667,4,0.333,0
74.6,0.568,4,0.333,0
74.7,0.568,4,0.333,0
74.8,0.5732,4,0.333,0
74.9,0.5732,4,0.333,0
75.0,0.5732,4,0.333,0
75.1,0.5732,4,0.333,0
75.2,0.5732,4,0.5,0
75.3,0.5768,4,0.5,0
75.4,0.5768,4,0.5,0
75.5,0.5771,4,0.5,0
75.6,0.5771,4,0.5,0
75.7,0.5775,4,0.5,0
75.8,0.5775,4,0.5,0
75.9,0.5775,4,0.5,0
76.0,0.5775,4,0.5,0
76.1,0.5775,4,0.5,0
76.2,0.5775,4,0.5,0
76.3,0.5775,4,0.5,0
76.4,0.5817,4,0.5,0
76.5,0.5847,4,0.5,0
76.6,0.5847,4,0.5,0
76.7,0.5847,4,0.5,0
76.8,0.5847,4,0.5,0
76.9,0.5883,4,0.5,0
77.0,0.5909,4,0.5,0
77.1,0.5909,4,0.5,0
77.2,0.5909,4,0.5,0
77.3,0.5909,4,0.5,0
77.4,0.5909,4,0.5,0
77.5,0.5909,4,0.5,0
77.6,0.5909,4,0.5,0
77.7,0.5909,4,0.5,0
77.8,0.5909,4,0.5,0
77.9,0.5919,4,0.5,0
78.0,0.5919,4,0.5,0
78.1,0.5925,4,0.5,0
78.2,0.5929,4,0.5,0
78.3,0.5968,4,0.5,0
78.4,0.5968,4,0.5,0
78.5,0.5968,4,0.5,0
78.6,0.5971,4,0.5,0
78.7,0.5974,4,0.5,0
78.8,0.5974,4,0.5,0
78.9,0.5974,4,0.5,0
79.0,0.5981,4,0.5,0
79.1,0.5981,4,0.5,0
79.2,0.5981,4,0.5,0
79.3,0.5981,4,0.5,0
79.4,0.5981,4,0.5,0
79.5,0.5981,4,0.5,0
79.6,0.5981,4,0.5,0
79.7,0.5981,4,0.5,0
79.8,0.5981,4,0.5,0
79.9,0.5981,4,0.5,0
80.0,0.5981,4,0.5,0
80.1,0.5997,4,0.5,0
80.2,0.5997,4,0.5,0
80.3,0.604,4,0.5,0
80.4,0.6174,4,0.5,0
80.5,0.6174,4,0.5,0
80.6,0.6174,4,0.5,0
80.7,0.62,4,0.5,0
80.8,0.62,4,0.5,0
80.9,0.62,4,0.5,0
81.0,0.622,4,0.5,0
81.1,0.622,4,0.5,0
81.2,0.622,4,0.5,0
81.3,0.6227,4,0.5,0
81.4,0.6227,4,0.5,0
81.5,0.6227,4,0.5,0
81.6,0.6227,4,0.5,0
81.7,0.6227,4,0.5,0
81.8,0.6227,4,0.5,0
81.9,0.6273,4,0.5,0
82.0,0.6273,4,0.5,0
82.1,0.6273,4,0.5,0
82.2,0.6273,4,0.5,0
82.3,0.6273,4,0.5,0
82.4,0.6273,4,0.5,0
82.5,0.6312,4,0.5,0
